goodreads_book_id,tag_id,count
12425532,22753,71
12425532,10197,71
12425532,29452,64
12425532,2852,64
12425532,25148,58
12425532,25149,56
12425532,13656,56
12425532,10210,55
12425532,4112,53
12425532,9638,50
12425532,15169,47
12425532,3392,47
12425532,3371,45
12425532,14370,45
12425532,25822,44
12425532,20774,43
12425532,27766,39
12425532,8055,38
12425532,33035,37
12425532,8408,37
12425532,24996,36
12425532,1128,35
12425532,2627,34
12425532,24995,33
12425532,12035,33
12425532,11497,32
12425532,33012,32
12425532,20731,32
12425532,700,32
12425532,32996,31
12425532,18640,30
12425532,1078,30
12425532,699,30
12425532,33124,29
12425532,25151,29
12425532,24997,29
12425532,25167,28
12425532,30128,28
12425532,751,27
12425532,33045,27
12425532,1691,26
12425532,14064,26
12425532,20939,25
12425532,10094,25
12425532,698,25
12425532,26305,25
12425532,9477,24
12425532,32099,24
12425532,12680,24
12425532,19699,24
12425532,18608,24
12425532,4111,24
12425532,8409,24
12425532,21274,23
12425532,32080,23
12425532,21339,23
12425532,11366,23
12425532,19816,23
12425532,25152,22
12425532,722,22
12425532,28974,22
12425532,7924,22
12425532,22977,22
12425532,19818,22
12425532,24993,21
12425532,25450,21
12425532,11505,20
12425532,20824,20
12425532,22352,20
12425532,3377,20
12425532,4944,20
12425532,31232,20
12444166,30574,4486
12444166,31617,954
12444166,8717,838
12444166,11305,768
12444166,22973,671
12444166,11124,335
12444166,27199,248
12444166,22983,241
12444166,26138,230
12444166,16877,212
12444166,1642,184
12444166,11557,175
12444166,18886,131
12444166,11743,115
12444166,17213,101
12444166,11136,98
12444166,18045,97
12444166,5207,95
12444166,29011,95
12444166,11706,89
12444166,11708,82
12444166,25148,81
12444166,11130,72
12444166,10064,70
12444166,3389,68
12444166,22743,65
12444166,23796,59
12444166,33114,58
12444166,24051,57
12444166,10197,55
12444166,9638,52
12444166,11550,49
12444166,25149,49
12444166,10059,48
12444166,3371,45
12444166,20939,44
12444166,3392,43
12444166,31417,42
12444166,1659,41
12444166,32989,40
12444166,10210,40
12444166,3358,40
12444166,25151,39
12444166,15798,37
12444166,11366,35
12444166,1691,34
12444166,32586,34
12444166,11590,33
12444166,20392,33
12444166,9221,31
12444166,11709,31
12444166,26785,29
12444166,23037,29
12444166,1540,28
12444166,9477,28
12444166,21387,28
12444166,21815,26
12444166,22977,26
12444166,24960,25
12444166,25822,25
12444166,17368,25
12444166,11503,24
12444166,24993,24
12444166,25152,23
12444166,24995,23
12444166,2136,23
12444166,20391,23
12444166,22753,22
12444166,15169,22
12444166,25150,22
12444166,12048,22
12444166,23798,22
12444166,11497,21
12444166,3379,21
12444166,24997,21
12444166,11141,21
12444166,22689,20
12444166,10093,20
12444166,12035,20
12444166,8922,20
12444166,17080,20
12444166,11369,20
12444166,18051,19
12444166,26771,19
12444166,1671,19
12444166,8055,18
12444166,20731,18
12444166,29316,18
12444166,722,18
12444166,12680,18
12444166,22991,18
12444166,2104,17
12444166,11491,17
12444166,29076,17
12444166,17217,17
12444166,10094,17
12444166,1416,17
12444166,21492,17
12444166,3377,16
12444166,31614,16
12444297,30574,4034
12444297,8717,801
12444297,31617,648
12444297,11305,519
12444297,22973,445
12444297,11557,360
12444297,26138,262
12444297,22983,252
12444297,11124,227
12444297,27199,171
12444297,1642,163
12444297,25151,112
12444297,18886,90
12444297,11706,75
12444297,11743,69
12444297,17213,68
12444297,29011,61
12444297,24997,58
12444297,11136,58
12444297,18045,55
12444297,16877,51
12444297,23796,50
12444297,5207,49
12444297,11550,49
12444297,3389,44
12444297,11130,43
12444297,32586,40
12444297,783,38
12444297,30521,37
12444297,3371,36
12444297,22743,35
12444297,10197,35
12444297,24051,35
12444297,3392,33
12444297,31417,33
12444297,10064,32
12444297,25152,31
12444297,3358,30
12444297,10059,30
12444297,2136,30
12444297,20392,30
12444297,23037,29
12444297,9638,29
12444297,11366,28
12444297,11708,28
12444297,11503,26
12444297,1659,26
12444297,17080,24
12444297,22977,24
12444297,26785,22
12444297,8922,22
12444297,780,22
12444297,15798,22
12444297,781,21
12444297,11709,21
12444297,21971,21
12444297,11590,20
12444297,10210,20
12444297,785,20
12444297,9221,19
12444297,1078,19
12444297,1691,18
12444297,3379,18
12444297,23798,18
12444297,20731,17
12444297,1540,17
12444297,11500,17
12444297,11497,16
12444297,10093,16
12444297,4944,16
12444297,26163,16
12444297,17368,16
12444297,30516,16
12444297,21387,15
12444297,1654,15
12444297,10825,15
12444297,7511,15
12444297,24999,14
12444297,29316,14
12444297,26771,14
12444297,31614,14
12444297,27313,14
12444297,22991,14
12444297,7857,14
12444297,14397,14
12444297,20391,14
12444297,24960,13
12444297,15169,13
12444297,11370,13
12444297,22689,13
12444297,25153,13
12444297,21274,13
12444297,766,13
12444297,831,13
12444297,20640,13
12444297,27613,13
12444297,770,13
12444297,16199,13
12444297,6174,13
12444297,823,12
12444298,30574,7030
12444298,31617,426
12444298,11305,396
12444298,22973,316
12444298,11557,213
12444298,8717,205
12444298,26138,191
12444298,22983,166
12444298,11124,157
12444298,16877,125
12444298,27199,116
12444298,1642,113
12444298,25152,80
12444298,18886,73
12444298,11706,63
12444298,11743,54
12444298,11708,54
12444298,18045,51
12444298,24999,45
12444298,17213,44
12444298,29011,41
12444298,32586,41
12444298,11550,36
12444298,11136,35
12444298,5207,33
12444298,30521,33
12444298,831,31
12444298,22743,29
12444298,2136,29
12444298,23796,28
12444298,3389,27
12444298,11130,27
12444298,20392,25
12444298,21971,25
12444298,30516,24
12444298,11366,23
12444298,22977,23
12444298,3371,22
12444298,1659,22
12444298,31417,22
12444298,833,22
12444298,23037,21
12444298,3358,21
12444298,823,21
12444298,10197,20
12444298,9638,20
12444298,10064,20
12444298,10059,19
12444298,3392,18
12444298,11590,17
12444298,8922,17
12444298,24051,17
12444298,15798,17
12444298,832,17
12444298,26785,16
12444298,11503,16
12444298,20939,15
12444298,3379,15
12444298,19524,15
12444298,805,15
12444298,17080,15
12444298,10210,14
12444298,23798,14
12444298,11709,14
12444298,25153,13
12444298,25000,13
12444298,21274,13
12444298,31614,13
12444298,11500,13
12444298,22991,13
12444298,6174,13
12444298,21928,12
12444298,20731,12
12444298,21387,12
12444298,27313,12
12444298,21492,12
12444298,20391,12
12444298,17368,12
12444298,1691,11
12444298,8055,11
12444298,29316,11
12444298,26163,11
12444298,7857,11
12444298,813,11
12444298,15169,10
12444298,11497,10
12444298,1540,10
12444298,26771,10
12444298,11128,10
12444298,16200,10
12444298,32023,10
12444298,27237,10
12444298,11491,9
12444298,10093,9
12444298,1654,9
12444298,14821,9
12444298,829,9
12444298,27473,9
12444298,11369,9
12444298,809,9
12458287,30574,6200
12458287,11557,1020
12458287,11305,818
12458287,26138,487
12458287,17450,416
12458287,22973,320
12458287,8717,252
12458287,22983,185
12458287,2136,165
12458287,18886,136
12458287,27199,119
12458287,11369,119
12458287,30464,118
12458287,1642,111
12458287,11590,95
12458287,17213,95
12458287,1128,72
12458287,11497,68
12458287,10825,68
12458287,24960,54
12458287,2138,54
12458287,23796,53
12458287,16830,50
12458287,1499,47
12458287,2104,46
12458287,10197,44
12458287,14467,43
12458287,2132,43
12458287,24908,43
12458287,32623,42
12458287,29011,42
12458287,1691,41
12458287,24187,40
12458287,28612,38
12458287,18851,37
12458287,10210,34
12458287,26305,34
12458287,3389,33
12458287,14527,32
12458287,11491,31
12458287,11574,30
12458287,11550,29
12458287,1120,29
12458287,23037,29
12458287,9638,29
12458287,24964,27
12458287,11503,27
12458287,22977,26
12458287,8076,25
12458287,14894,25
12458287,2135,25
12458287,3539,25
12458287,11743,24
12458287,3358,24
12458287,1078,24
12458287,25765,23
12458287,25152,23
12458287,18680,23
12458287,10824,23
12458287,2538,23
12458287,11395,23
12458287,5207,22
12458287,11505,22
12458287,20824,22
12458287,25150,22
12458287,4944,22
12458287,12680,22
12458287,8922,22
12458287,17080,22
12458287,8055,21
12458287,10817,21
12458287,28838,21
12458287,22967,21
12458287,31617,20
12458287,25822,20
12458287,17118,20
12458287,22743,19
12458287,18682,19
12458287,24996,19
12458287,24999,19
12458287,10539,19
12458287,14361,18
12458287,6750,18
12458287,1679,18
12458287,11366,18
12458287,11500,18
12458287,18640,17
12458287,2218,17
12458287,21387,17
12458287,831,17
12458287,17083,17
12458287,10615,17
12458287,3211,17
12458287,26151,17
12458287,1182,17
12458287,3371,16
12458287,9886,16
12458287,25149,16
12458287,26771,16
12458287,1540,15
12476820,30574,81184
12476820,33114,1300
12476820,10064,1274
12476820,10059,914
12476820,11557,731
12476820,32989,702
12476820,26771,688
12476820,26837,670
12476820,8717,410
12476820,27199,375
12476820,5207,336
12476820,24051,318
12476820,11305,215
12476820,11743,213
12476820,22743,186
12476820,26138,146
12476820,18045,129
12476820,30521,121
12476820,17213,108
12476820,1691,103
12476820,3389,95
12476820,29452,90
12476820,25148,86
12476820,22753,83
12476820,19524,82
12476820,10197,81
12476820,26894,81
12476820,2768,73
12476820,9638,68
12476820,15169,65
12476820,33007,65
12476820,10074,64
12476820,10210,63
12476820,25150,62
12476820,11590,58
12476820,3392,57
12476820,25149,56
12476820,12035,55
12476820,9477,53
12476820,2852,51
12476820,33012,50
12476820,24993,49
12476820,1416,49
12476820,1540,47
12476820,26785,45
12476820,12709,45
12476820,24995,44
12476820,29316,43
12476820,2766,43
12476820,23041,43
12476820,33006,41
12476820,27314,40
12476820,29045,39
12476820,3371,38
12476820,33124,38
12476820,9597,38
12476820,20774,36
12476820,10093,36
12476820,24996,36
12476820,700,35
12476820,32099,34
12476820,12700,33
12476820,699,33
12476820,14064,32
12476820,32996,32
12476820,19530,32
12476820,20731,31
12476820,24050,31
12476820,25822,30
12476820,9598,30
12476820,25151,29
12476820,10081,29
12476820,21815,28
12476820,27766,28
12476820,24997,27
12476820,9484,27
12476820,19699,27
12476820,31617,26
12476820,20939,26
12476820,18054,26
12476820,10094,26
12476820,31505,26
12476820,21274,26
12476820,31232,26
12476820,722,26
12476820,30811,26
12476820,8869,26
12476820,29464,25
12476820,12034,25
12476820,33009,24
12476820,5090,24
12476820,23037,24
12476820,3377,24
12476820,32080,24
12476820,698,24
12476820,22733,24
12476820,10067,24
12476820,33054,24
12476820,3379,23
12476820,751,23
12507214,33114,938
12507214,14821,753
12507214,22973,694
12507214,8717,640
12507214,11557,483
12507214,32989,468
12507214,13150,432
12507214,11305,424
12507214,30574,329
12507214,26138,278
12507214,5207,273
12507214,27199,269
12507214,29011,181
12507214,22743,145
12507214,31617,126
12507214,11743,98
12507214,18886,96
12507214,22983,87
12507214,13141,86
12507214,30521,85
12507214,25148,83
12507214,18045,72
12507214,22753,71
12507214,25149,65
12507214,10197,60
12507214,18994,59
12507214,15169,57
12507214,29452,57
12507214,20939,56
12507214,17213,54
12507214,25150,52
12507214,2625,48
12507214,11590,43
12507214,33035,42
12507214,32586,41
12507214,32623,39
12507214,10210,37
12507214,9147,35
12507214,8507,34
12507214,7924,33
12507214,17008,33
12507214,3389,32
12507214,25152,32
12507214,8055,32
12507214,33012,31
12507214,25151,31
12507214,30358,30
12507214,18054,30
12507214,10093,30
12507214,24993,30
12507214,25822,30
12507214,8408,30
12507214,1078,29
12507214,27170,28
12507214,20774,27
12507214,24996,27
12507214,10094,27
12507214,11988,27
12507214,32996,26
12507214,2852,25
12507214,1691,24
12507214,3392,24
12507214,20731,24
12507214,698,24
12507214,13145,24
12507214,9277,23
12507214,8922,23
12507214,13446,23
12507214,27766,22
12507214,22988,21
12507214,700,21
12507214,33019,21
12507214,12600,20
12507214,24995,20
12507214,29316,20
12507214,1540,20
12507214,9638,20
12507214,11366,20
12507214,29076,19
12507214,24997,19
12507214,699,19
12507214,22977,19
12507214,10017,19
12507214,1128,18
12507214,33009,18
12507214,33124,18
12507214,18851,18
12507214,783,18
12507214,22330,18
12507214,19699,18
12507214,22689,17
12507214,3371,17
12507214,27238,17
12507214,32080,16
12507214,13962,16
12507214,14856,16
12507214,8409,16
12507214,11497,15
12507214,10644,15
12507214,27313,15
12522507,30574,14972
12522507,11305,395
12522507,33114,356
12522507,9882,317
12522507,11557,212
12522507,8717,193
12522507,22973,178
12522507,32989,151
12522507,26138,151
12522507,5207,113
12522507,27199,102
12522507,12011,59
12522507,22983,52
12522507,27473,51
12522507,22743,46
12522507,25148,41
12522507,31617,40
12522507,30521,40
12522507,29011,36
12522507,28140,36
12522507,18886,33
12522507,11743,32
12522507,10197,31
12522507,27613,30
12522507,10210,29
12522507,33009,27
12522507,22753,26
12522507,15169,26
12522507,18045,26
12522507,29452,24
12522507,25149,22
12522507,18668,22
12522507,25150,21
12522507,32586,21
12522507,9848,21
12522507,2852,19
12522507,17213,17
12522507,11590,16
12522507,14064,16
12522507,10094,16
12522507,24995,16
12522507,3389,15
12522507,27766,15
12522507,25151,14
12522507,7924,14
12522507,12012,14
12522507,22689,13
12522507,24993,13
12522507,33035,13
12522507,700,13
12522507,1691,12
12522507,20774,12
12522507,5090,12
12522507,11988,12
12522507,3392,11
12522507,24997,11
12522507,25822,11
12522507,5180,11
12522507,27314,11
12522507,27170,11
12522507,27313,11
12522507,23037,10
12522507,24996,10
12522507,21274,10
12522507,33121,10
12522507,699,10
12522507,22977,10
12522507,21492,10
12522507,11505,9
12522507,10644,9
12522507,29316,9
12522507,32996,9
12522507,31232,9
12522507,20811,9
12522507,27611,9
12522507,27470,9
12522507,10093,8
12522507,3358,8
12522507,31509,8
12522507,30811,8
12522507,25450,8
12522507,33012,7
12522507,8055,7
12522507,22352,7
12522507,18640,7
12522507,19524,7
12522507,686,7
12522507,32080,7
12522507,19699,7
12522507,698,7
12522507,5357,7
12522507,13962,7
12522507,1010,7
12522507,4112,7
12522507,5025,7
12522507,30810,7
12522507,9221,6
12522507,722,6
12522507,11290,6
12522507,11396,6
12558285,30574,73952
12558285,11305,2088
12558285,8717,1900
12558285,33114,1397
12558285,11557,1254
12558285,32989,676
12558285,26138,579
12558285,25799,537
12558285,5207,485
12558285,27199,312
12558285,18886,282
12558285,11152,255
12558285,22743,254
12558285,22973,250
12558285,25798,229
12558285,1691,183
12558285,11743,175
12558285,9638,153
12558285,33009,137
12558285,18668,137
12558285,31617,135
12558285,30521,135
12558285,32586,111
12558285,11148,111
12558285,22753,107
12558285,18045,106
12558285,9477,104
12558285,8408,101
12558285,3389,97
12558285,25150,92
12558285,19524,91
12558285,2042,90
12558285,29452,89
12558285,25149,88
12558285,25151,86
12558285,10197,82
12558285,11162,78
12558285,17213,76
12558285,11151,76
12558285,25822,73
12558285,33012,70
12558285,11161,69
12558285,11590,68
12558285,3392,66
12558285,28413,65
12558285,15169,63
12558285,29011,61
12558285,11159,61
12558285,20774,59
12558285,9221,57
12558285,10210,56
12558285,2852,55
12558285,25152,54
12558285,11160,54
12558285,3371,53
12558285,24996,53
12558285,723,53
12558285,22983,49
12558285,12035,49
12558285,21339,48
12558285,4112,47
12558285,32743,47
12558285,1416,46
12558285,11150,46
12558285,24995,44
12558285,29316,43
12558285,20731,41
12558285,751,40
12558285,11130,39
12558285,24997,38
12558285,724,38
12558285,11136,38
12558285,8409,36
12558285,31505,35
12558285,21274,35
12558285,11505,34
12558285,22352,34
12558285,10093,34
12558285,4949,34
12558285,9484,34
12558285,14064,33
12558285,1078,33
12558285,22330,33
12558285,32996,33
12558285,20939,32
12558285,33124,32
12558285,1321,32
12558285,20849,31
12558285,22689,31
12558285,24966,31
12558285,11370,30
12558285,10094,30
12558285,33121,30
12558285,11124,30
12558285,8055,29
12558285,3358,29
12558285,18670,29
12558285,32099,29
12558285,19699,29
12558285,5393,29
12578077,30574,12666
12578077,33114,2921
12578077,22973,2341
12578077,26138,1929
12578077,11305,1718
12578077,2056,1562
12578077,32989,1462
12578077,26771,1016
12578077,27199,928
12578077,22983,771
12578077,5207,734
12578077,26837,695
12578077,11590,593
12578077,17213,485
12578077,29011,456
12578077,11557,350
12578077,31617,331
12578077,10197,321
12578077,22743,311
12578077,30521,298
12578077,10210,277
12578077,4944,268
12578077,25150,257
12578077,2048,254
12578077,11743,236
12578077,1128,224
12578077,25149,218
12578077,11497,201
12578077,18762,186
12578077,16334,171
12578077,32586,167
12578077,4942,166
12578077,14370,163
12578077,25148,162
12578077,25151,158
12578077,9638,156
12578077,11550,150
12578077,22753,149
12578077,33035,142
12578077,24960,137
12578077,2104,136
12578077,25822,136
12578077,11505,135
12578077,23796,133
12578077,19524,131
12578077,8055,130
12578077,10093,129
12578077,29452,123
12578077,18045,123
12578077,10094,123
12578077,33009,120
12578077,12680,116
12578077,25152,115
12578077,24996,115
12578077,21387,115
12578077,11491,109
12578077,8717,108
12578077,11595,107
12578077,24995,107
12578077,12035,104
12578077,33045,101
12578077,25167,100
12578077,18640,98
12578077,22977,98
12578077,26894,94
12578077,2136,94
12578077,17217,93
12578077,1078,92
12578077,751,91
12578077,18763,89
12578077,20824,88
12578077,20731,88
12578077,11366,88
12578077,10615,88
12578077,11574,87
12578077,24997,87
12578077,15169,86
12578077,722,85
12578077,3389,84
12578077,18680,82
12578077,18886,81
12578077,24993,81
12578077,3783,80
12578077,20774,79
12578077,1540,77
12578077,12334,77
12578077,16324,73
12578077,3786,71
12578077,29316,70
12578077,18682,68
12578077,32099,65
12578077,22352,64
12578077,25765,63
12578077,21274,62
12578077,9477,62
12578077,18652,62
12578077,25153,61
12578077,2218,61
12578077,783,61
12578077,33012,60
12588363,30574,9478
12588363,8717,639
12588363,33114,473
12588363,2516,438
12588363,11305,379
12588363,26138,313
12588363,22973,284
12588363,11557,267
12588363,11200,253
12588363,5207,248
12588363,32989,216
12588363,27199,216
12588363,17706,182
12588363,22743,166
12588363,22983,101
12588363,11207,100
12588363,29011,87
12588363,22753,77
12588363,30521,77
12588363,20774,73
12588363,25148,68
12588363,18045,65
12588363,27669,65
12588363,11743,63
12588363,11202,56
12588363,10197,54
12588363,9221,44
12588363,22025,44
12588363,22027,43
12588363,2519,42
12588363,2517,40
12588363,31617,38
12588363,2499,38
12588363,29452,37
12588363,9277,37
12588363,10210,36
12588363,17213,35
12588363,5090,31
12588363,21274,31
12588363,32586,30
12588363,15169,29
12588363,24993,27
12588363,11590,26
12588363,25149,26
12588363,20849,25
12588363,30464,25
12588363,14064,23
12588363,5180,23
12588363,33035,22
12588363,3392,20
12588363,22689,18
12588363,18640,18
12588363,32080,18
12588363,5510,17
12588363,22977,17
12588363,3389,16
12588363,25150,16
12588363,10093,16
12588363,18608,16
12588363,11497,15
12588363,33009,15
12588363,10094,15
12588363,19524,15
12588363,29464,15
12588363,33012,14
12588363,22352,14
12588363,32996,14
12588363,22333,14
12588363,13962,14
12588363,1010,14
12588363,1691,13
12588363,22034,13
12588363,33124,13
12588363,5444,13
12588363,21928,13
12588363,698,13
12588363,27314,13
12588363,5393,13
12588363,20125,13
12588363,7924,13
12588363,694,13
12588363,16908,13
12588363,11505,12
12588363,25151,12
12588363,11595,12
12588363,27556,12
12588363,18054,12
12588363,11988,12
12588363,32099,12
12588363,22988,12
12588363,23037,11
12588363,27682,11
12588363,32095,11
12588363,9477,11
12588363,22733,11
12588363,27170,11
12588363,11206,11
12588363,24995,10
12588363,11978,10
12588363,27313,10
12614410,30574,18943
12614410,11305,896
12614410,33114,624
12614410,11557,513
12614410,8717,501
12614410,32989,342
12614410,22973,265
12614410,26138,248
12614410,11130,230
12614410,5207,222
12614410,27199,198
12614410,11136,183
12614410,11124,177
12614410,18886,158
12614410,22743,119
12614410,31617,117
12614410,21339,103
12614410,16719,101
12614410,11709,101
12614410,2852,88
12614410,1691,83
12614410,30521,83
12614410,15824,76
12614410,11743,72
12614410,29011,65
12614410,22983,63
12614410,10197,60
12614410,25148,55
12614410,29873,55
12614410,17213,53
12614410,18045,52
12614410,22753,49
12614410,32586,48
12614410,19524,47
12614410,11590,43
12614410,33009,42
12614410,10210,40
12614410,25149,39
12614410,11128,39
12614410,15169,38
12614410,18994,38
12614410,29452,35
12614410,25822,35
12614410,24995,30
12614410,21024,30
12614410,12035,30
12614410,11141,30
12614410,20731,29
12614410,20774,28
12614410,10094,28
12614410,700,28
12614410,12313,28
12614410,25150,27
12614410,11550,25
12614410,10093,25
12614410,698,25
12614410,699,25
12614410,33035,22
12614410,21274,21
12614410,11133,21
12614410,33012,20
12614410,14064,20
12614410,32996,20
12614410,5180,19
12614410,11366,19
12614410,1540,18
12614410,26305,18
12614410,28324,18
12614410,9221,17
12614410,22689,17
12614410,33124,17
12614410,11503,17
12614410,1078,17
12614410,2875,17
12614410,29316,16
12614410,22944,16
12614410,22977,16
12614410,21337,16
12614410,11370,15
12614410,20939,15
12614410,8055,15
12614410,24993,15
12614410,32099,15
12614410,32080,15
12614410,33023,15
12614410,27313,15
12614410,11497,14
12614410,5090,14
12614410,18054,14
12614410,24996,14
12614410,11152,14
12614410,9638,14
12614410,21815,14
12614410,27314,14
12614410,1010,14
12614410,4112,14
12614410,3389,13
12614410,25167,13
12614410,28881,13
12614410,19699,13
12637490,30574,1856
12637490,21024,575
12637490,33114,508
12637490,11557,487
12637490,11305,442
12637490,26138,300
12637490,8717,280
12637490,32989,256
12637490,5207,185
12637490,13656,181
12637490,27199,171
12637490,22973,146
12637490,22743,87
12637490,25148,87
12637490,22983,75
12637490,11743,62
12637490,10197,62
12637490,17213,58
12637490,29011,56
12637490,30521,52
12637490,2852,52
12637490,21339,51
12637490,13315,51
12637490,29452,50
12637490,13320,45
12637490,18886,43
12637490,31617,40
12637490,25149,38
12637490,25799,38
12637490,33009,37
12637490,32586,37
12637490,18045,34
12637490,22753,33
12637490,1880,33
12637490,24993,32
12637490,10210,31
12637490,11590,30
12637490,14064,25
12637490,27170,23
12637490,13321,23
12637490,13323,21
12637490,25822,20
12637490,698,20
12637490,700,20
12637490,13646,20
12637490,10094,19
12637490,1078,19
12637490,21035,19
12637490,29811,19
12637490,20774,18
12637490,27766,18
12637490,12313,18
12637490,15169,17
12637490,33124,17
12637490,24995,17
12637490,11988,17
12637490,15320,17
12637490,1691,16
12637490,10093,16
12637490,32996,16
12637490,21011,16
12637490,11505,15
12637490,24996,15
12637490,33035,15
12637490,33045,15
12637490,13655,15
12637490,25798,15
12637490,13657,15
12637490,9221,14
12637490,25150,14
12637490,21815,14
12637490,27313,14
12637490,5090,13
12637490,11550,13
12637490,18054,13
12637490,31232,13
12637490,9477,13
12637490,9638,13
12637490,22944,13
12637490,32080,13
12637490,699,13
12637490,4112,13
12637490,30811,13
12637490,21021,13
12637490,2875,13
12637490,2104,12
12637490,33012,12
12637490,20781,12
12637490,18680,12
12637490,21274,12
12637490,18668,12
12637490,7924,12
12637490,1128,11
12637490,8055,11
12637490,686,11
12637490,33049,11
12637490,13316,11
12637490,3389,10
12637490,31509,10
12637490,1010,10
12667194,30574,9032
12667194,11557,567
12667194,22973,352
12667194,33114,279
12667194,8717,264
12667194,26138,261
12667194,32989,178
12667194,11305,176
12667194,22983,148
12667194,27199,127
12667194,17213,92
12667194,29011,85
12667194,18886,58
12667194,10197,44
12667194,28172,41
12667194,27770,40
12667194,27561,39
12667194,21387,34
12667194,11590,31
12667194,1128,31
12667194,8055,31
12667194,25149,30
12667194,5207,29
12667194,11497,29
12667194,33035,29
12667194,17217,27
12667194,25148,24
12667194,10210,23
12667194,22977,21
12667194,4942,20
12667194,33045,20
12667194,31617,19
12667194,23796,19
12667194,18640,18
12667194,18680,18
12667194,27771,18
12667194,11743,17
12667194,20824,17
12667194,10094,17
12667194,26771,17
12667194,28165,17
12667194,29452,16
12667194,24993,16
12667194,21815,16
12667194,24960,15
12667194,18045,15
12667194,11491,15
12667194,11550,15
12667194,11505,14
12667194,33009,14
12667194,11595,14
12667194,15646,14
12667194,22743,13
12667194,24996,13
12667194,24995,13
12667194,1078,12
12667194,2104,11
12667194,25150,11
12667194,4944,11
12667194,32996,11
12667194,9638,11
12667194,8076,11
12667194,6750,10
12667194,33133,10
12667194,18656,10
12667194,5090,9
12667194,22689,9
12667194,30521,9
12667194,10093,9
12667194,698,9
12667194,22994,9
12667194,7511,9
12667194,1120,8
12667194,23037,8
12667194,19524,8
12667194,1540,8
12667194,25822,8
12667194,751,8
12667194,22345,8
12667194,1010,8
12667194,29475,8
12667194,29119,8
12667194,15494,8
12667194,1522,8
12667194,25151,7
12667194,11574,7
12667194,2218,7
12667194,25147,7
12667194,18668,7
12667194,711,7
12667194,22333,7
12667194,22988,7
12667194,18663,7
12667194,33036,7
12667194,11369,7
12667194,5197,7
12667194,4317,7
12667194,2107,7
12667194,3392,6
12667194,11221,6
12677913,30574,815
12677913,11557,765
12677913,11305,458
12677913,33114,304
12677913,8717,285
12677913,26138,213
12677913,32989,141
12677913,5207,139
12677913,21024,135
12677913,27199,122
12677913,22973,97
12677913,22743,83
12677913,18886,79
12677913,1691,71
12677913,30521,48
12677913,11743,45
12677913,30464,45
12677913,18668,43
12677913,22753,42
12677913,22983,40
12677913,29011,36
12677913,11590,34
12677913,30141,34
12677913,31617,32
12677913,15169,31
12677913,11497,30
12677913,33009,30
12677913,7665,30
12677913,30423,30
12677913,25148,29
12677913,20774,28
12677913,18045,27
12677913,27613,27
12677913,11505,25
12677913,29452,25
12677913,27473,25
12677913,9221,23
12677913,22689,20
12677913,10197,20
12677913,1540,20
12677913,1128,19
12677913,20824,18
12677913,18680,17
12677913,9277,17
12677913,11550,16
12677913,32586,16
12677913,25149,16
12677913,33045,16
12677913,2104,15
12677913,18851,15
12677913,24995,15
12677913,2852,15
12677913,15453,15
12677913,20849,14
12677913,14064,14
12677913,5180,14
12677913,4317,14
12677913,30425,14
12677913,3389,13
12677913,24993,13
12677913,32080,13
12677913,29525,13
12677913,30424,13
12677913,30421,13
12677913,20939,12
12677913,17213,12
12677913,27313,12
12677913,5090,11
12677913,33012,11
12677913,25151,11
12677913,1489,11
12677913,10210,11
12677913,21274,11
12677913,32996,11
12677913,27470,11
12677913,30422,11
12677913,3392,10
12677913,33124,10
12677913,18640,10
12677913,20731,10
12677913,27170,10
12677913,27611,10
12677913,5197,10
12677913,25765,9
12677913,10093,9
12677913,2580,9
12677913,11978,9
12677913,31509,9
12677913,21815,9
12677913,29464,9
12677913,27314,9
12677913,26305,9
12677913,22977,9
12677913,24960,8
12677913,19524,8
12677913,22816,8
12677913,13962,8
12677913,27766,8
12677913,5263,8
12677913,8724,8
12700306,31617,1286
12700306,8717,325
12700306,30574,264
12700306,11557,232
12700306,11743,165
12700306,22973,164
12700306,18886,159
12700306,3389,137
12700306,31745,116
12700306,3371,86
12700306,22743,81
12700306,29011,71
12700306,15822,71
12700306,11305,67
12700306,17213,66
12700306,17047,66
12700306,10197,59
12700306,26785,50
12700306,1642,49
12700306,15048,49
12700306,15823,49
12700306,10210,47
12700306,1691,46
12700306,32345,46
12700306,18045,45
12700306,3377,42
12700306,31614,40
12700306,25148,37
12700306,11124,36
12700306,9964,36
12700306,11370,33
12700306,20287,33
12700306,11388,33
12700306,5207,32
12700306,8055,32
12700306,31723,31
12700306,25149,29
12700306,1540,29
12700306,13320,29
12700306,8066,27
12700306,31417,26
12700306,9221,24
12700306,32623,23
12700306,26897,23
12700306,25150,23
12700306,3379,22
12700306,12680,22
12700306,10094,21
12700306,24993,21
12700306,27613,21
12700306,30521,20
12700306,9277,20
12700306,29872,20
12700306,27473,19
12700306,22753,18
12700306,25151,17
12700306,14179,16
12700306,11590,15
12700306,25152,15
12700306,1542,15
12700306,10093,14
12700306,26771,14
12700306,11366,13
12700306,6504,13
12700306,9962,13
12700306,33114,12
12700306,11497,12
12700306,11550,12
12700306,24999,12
12700306,24995,12
12700306,5481,12
12700306,11376,12
12700306,7725,12
12700306,15067,12
12700306,22034,11
12700306,20939,11
12700306,21815,11
12700306,12663,11
12700306,694,11
12700306,20774,10
12700306,5090,10
12700306,26842,10
12700306,28300,10
12700306,27403,10
12700306,21024,10
